"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
38,"services","married","secondary","no",-314,"yes","no","unknown",28,"may",66,2,-1,0,"unknown","no"
30,"services","married","secondary","no",0,"yes","no","unknown",9,"may",20,1,-1,0,"unknown","no"
32,"services","married","secondary","no",132,"yes","yes","unknown",19,"may",343,2,-1,0,"unknown","no"
39,"services","married","secondary","no",186,"yes","no","cellular",17,"apr",433,1,-1,0,"unknown","no"
33,"services","married","primary","no",6904,"no","no","telephone",20,"nov",114,2,-1,0,"unknown","no"
33,"services","married","primary","no",0,"yes","no","cellular",18,"jul",351,2,-1,0,"unknown","no"
50,"services","married","secondary","no",60,"no","yes","cellular",27,"aug",151,8,-1,0,"unknown","no"
38,"services","married","secondary","no",0,"yes","no","telephone",28,"jul",121,2,-1,0,"unknown","no"
44,"services","single","secondary","no",5045,"yes","no","cellular",21,"nov",20,6,175,15,"other","no"
60,"services","married","tertiary","no",4256,"yes","no","cellular",16,"aug",239,3,761,1,"other","yes"
52,"services","divorced","secondary","no",238,"yes","no","cellular",6,"may",101,1,362,5,"other","no"
36,"services","married","primary","no",179,"no","no","unknown",9,"jun",411,1,-1,0,"unknown","no"
40,"services","married","secondary","no",-378,"yes","yes","cellular",13,"may",541,1,295,6,"failure","no"
57,"services","divorced","secondary","no",4664,"no","no","cellular",21,"nov",22,4,114,1,"failure","no"
49,"services","married","secondary","no",66,"yes","yes","cellular",21,"nov",59,4,-1,0,"unknown","no"
32,"services","married","secondary","no",180,"yes","no","telephone",15,"may",45,2,-1,0,"unknown","no"
46,"services","married","secondary","no",4,"no","no","cellular",30,"apr",268,1,261,5,"other","yes"
32,"services","married","tertiary","no",4908,"no","yes","cellular",13,"may",491,2,-1,0,"unknown","no"
26,"services","single","secondary","yes",-162,"yes","no","cellular",15,"may",44,2,-1,0,"unknown","no"
55,"services","divorced","tertiary","no",1983,"yes","no","telephone",19,"nov",123,1,-1,0,"unknown","no"
26,"services","single","secondary","no",209,"yes","no","cellular",22,"jul",319,2,-1,0,"unknown","no"
32,"services","married","secondary","no",4885,"yes","yes","cellular",18,"nov",400,2,-1,0,"unknown","no"
38,"services","married","secondary","no",8876,"no","no","cellular",2,"feb",280,1,75,1,"failure","no"
30,"services","single","primary","no",79,"yes","no","cellular",15,"may",317,1,-1,0,"unknown","no"
24,"services","married","secondary","yes",110,"yes","no","unknown",23,"may",27,1,-1,0,"unknown","no"
47,"services","married","secondary","no",440,"yes","no","unknown",12,"jun",91,1,-1,0,"unknown","no"
58,"services","divorced","secondary","no",462,"no","no","cellular",13,"nov",495,1,93,1,"success","yes"
