"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
33,"management","married","tertiary","no",1808,"yes","no","unknown",4,"jun",99,4,-1,0,"unknown","no"
37,"technician","married","secondary","no",64,"yes","no","cellular",12,"may",239,4,278,2,"other","no"
31,"technician","married","secondary","no",251,"no","yes","cellular",29,"aug",156,2,-1,0,"unknown","no"
37,"self-employed","married","secondary","no",4153,"yes","no","cellular",31,"jul",35,16,-1,0,"unknown","no"
30,"technician","single","tertiary","no",985,"yes","no","cellular",19,"feb",88,2,-1,0,"unknown","no"
35,"blue-collar","married","primary","no",-12,"yes","no","unknown",12,"may",212,5,-1,0,"unknown","no"
30,"technician","single","tertiary","no",60,"yes","yes","unknown",7,"may",306,5,-1,0,"unknown","no"
33,"blue-collar","single","primary","no",599,"yes","no","unknown",21,"may",29,1,-1,0,"unknown","no"
34,"technician","married","secondary","no",0,"yes","no","cellular",15,"jul",144,1,-1,0,"unknown","no"
36,"blue-collar","single","secondary","no",340,"no","yes","unknown",16,"jun",559,3,-1,0,"unknown","no"
35,"entrepreneur","married","tertiary","no",0,"no","no","cellular",5,"may",74,1,168,4,"failure","no"
40,"technician","single","tertiary","no",445,"yes","no","cellular",24,"jul",631,1,-1,0,"unknown","no"
32,"management","divorced","tertiary","no",874,"no","no","cellular",12,"aug",1282,6,-1,0,"unknown","yes"
35,"self-employed","divorced","tertiary","no",1354,"yes","no","unknown",23,"may",736,2,-1,0,"unknown","yes"
33,"technician","single","tertiary","no",123,"no","no","cellular",19,"aug",264,1,-1,0,"unknown","no"
35,"housemaid","divorced","secondary","no",39,"no","no","cellular",31,"jul",149,2,-1,0,"unknown","no"
30,"admin.","single","secondary","no",-635,"no","no","cellular",25,"jul",250,1,-1,0,"unknown","no"
40,"management","married","tertiary","no",10786,"no","no","unknown",20,"jun",111,3,-1,0,"unknown","no"
40,"blue-collar","married","secondary","no",498,"yes","no","cellular",8,"may",55,2,298,4,"failure","no"
39,"blue-collar","married","secondary","no",1045,"yes","yes","cellular",9,"jul",290,13,-1,0,"unknown","no"
31,"technician","single","tertiary","no",-162,"yes","no","cellular",18,"may",380,1,-1,0,"unknown","no"
32,"management","married","tertiary","no",55,"no","no","cellular",2,"feb",124,3,-1,0,"unknown","no"
34,"services","married","secondary","no",586,"yes","yes","unknown",8,"may",224,2,-1,0,"unknown","no"
31,"management","married","tertiary","no",1010,"yes","no","cellular",15,"may",385,3,364,9,"other","no"
37,"management","single","tertiary","no",509,"yes","no","cellular",6,"may",133,1,-1,0,"unknown","no"
38,"self-employed","single","secondary","no",1146,"yes","no","unknown",21,"may",91,2,-1,0,"unknown","no"
33,"admin.","married","secondary","no",1158,"yes","no","cellular",20,"apr",25,2,-1,0,"unknown","no"
30,"services","single","secondary","no",566,"no","no","cellular",5,"feb",110,1,-1,0,"unknown","no"
36,"technician","married","secondary","no",480,"no","no","cellular",20,"oct",213,1,-1,0,"unknown","yes"
36,"technician","single","secondary","no",1855,"yes","no","cellular",4,"feb",75,1,273,1,"failure","no"
33,"management","married","tertiary","no",4020,"yes","yes","cellular",15,"apr",251,1,-1,0,"unknown","no"
35,"entrepreneur","married","primary","no",2643,"no","yes","cellular",8,"jul",259,1,-1,0,"unknown","no"
31,"blue-collar","married","primary","no",352,"yes","no","unknown",19,"may",97,9,-1,0,"unknown","no"
35,"blue-collar","married","secondary","no",1949,"yes","no","unknown",2,"jun",200,3,-1,0,"unknown","no"
32,"admin.","single","secondary","no",739,"yes","no","cellular",20,"nov",91,3,-1,0,"unknown","no"
40,"blue-collar","married","primary","no",1136,"yes","no","unknown",21,"may",86,1,-1,0,"unknown","no"
32,"management","single","tertiary","no",1831,"yes","no","cellular",20,"apr",86,2,-1,0,"unknown","no"
35,"technician","single","secondary","no",450,"yes","no","cellular",13,"may",63,1,-1,0,"unknown","no"
37,"management","divorced","secondary","no",414,"no","no","cellular",29,"jan",293,2,162,4,"failure","no"
33,"unemployed","married","secondary","no",2,"yes","no","cellular",16,"jul",132,1,-1,0,"unknown","no"
37,"management","divorced","tertiary","no",168,"yes","no","unknown",5,"jun",227,1,-1,0,"unknown","no"
30,"technician","single","secondary","no",102,"yes","no","unknown",7,"may",614,2,-1,0,"unknown","no"
33,"blue-collar","married","primary","no",0,"yes","no","unknown",15,"may",270,1,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",1134,"yes","no","unknown",23,"may",304,2,-1,0,"unknown","no"
37,"management","married","tertiary","no",865,"yes","no","cellular",3,"jun",101,1,-1,0,"unknown","no"
37,"blue-collar","divorced","primary","no",511,"yes","no","telephone",11,"may",42,1,-1,0,"unknown","no"
34,"management","single","tertiary","no",4348,"yes","no","cellular",28,"aug",373,8,-1,0,"unknown","no"
30,"management","single","tertiary","no",162,"yes","no","unknown",20,"may",186,4,-1,0,"unknown","no"
38,"services","divorced","secondary","no",792,"no","no","unknown",6,"jun",430,1,-1,0,"unknown","no"
34,"student","single","unknown","no",1281,"no","no","cellular",25,"aug",279,1,117,1,"failure","no"
30,"blue-collar","single","secondary","no",445,"yes","no","cellular",16,"apr",218,1,330,2,"failure","no"
40,"management","married","secondary","no",643,"yes","no","cellular",17,"apr",74,2,256,1,"failure","no"
40,"management","married","tertiary","no",-1212,"yes","no","cellular",15,"may",1259,2,333,18,"failure","no"
32,"technician","single","secondary","no",271,"yes","no","cellular",13,"may",80,2,268,2,"other","no"
34,"management","married","tertiary","no",703,"yes","no","cellular",14,"apr",342,1,-1,0,"unknown","yes"
31,"management","married","secondary","no",466,"yes","no","cellular",14,"may",164,1,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",456,"no","no","cellular",12,"may",121,1,-1,0,"unknown","no"
37,"services","single","secondary","no",-244,"no","no","unknown",3,"jul",178,1,-1,0,"unknown","no"
31,"management","single","tertiary","no",112,"yes","no","cellular",2,"feb",159,2,271,1,"failure","no"
40,"self-employed","married","tertiary","no",13669,"no","no","cellular",15,"oct",138,1,136,8,"other","no"
39,"technician","married","tertiary","no",794,"no","no","telephone",2,"feb",182,1,-1,0,"unknown","no"
31,"entrepreneur","single","tertiary","no",1957,"no","no","cellular",4,"feb",112,3,-1,0,"unknown","no"
32,"blue-collar","single","primary","no",882,"no","yes","cellular",29,"jul",80,8,-1,0,"unknown","no"
35,"management","single","tertiary","no",714,"yes","no","cellular",26,"aug",135,22,-1,0,"unknown","no"
38,"admin.","married","secondary","no",3190,"yes","no","unknown",20,"jun",20,2,-1,0,"unknown","no"
39,"services","single","secondary","no",7066,"yes","no","cellular",15,"may",667,3,357,3,"other","yes"
31,"technician","single","tertiary","no",454,"no","no","cellular",4,"feb",73,3,-1,0,"unknown","no"
37,"entrepreneur","married","tertiary","no",4798,"yes","no","unknown",20,"may",156,2,-1,0,"unknown","no"
40,"services","divorced","secondary","no",1927,"yes","no","unknown",15,"may",62,1,-1,0,"unknown","no"
40,"services","single","secondary","no",65,"yes","no","cellular",15,"may",15,3,-1,0,"unknown","no"
38,"technician","single","secondary","no",4366,"yes","no","cellular",29,"jul",188,2,-1,0,"unknown","no"
33,"management","married","tertiary","no",148,"no","no","unknown",20,"may",717,1,-1,0,"unknown","no"
36,"management","married","secondary","no",-148,"no","no","cellular",18,"nov",144,2,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",-461,"no","no","cellular",11,"may",254,2,353,1,"failure","no"
34,"technician","single","tertiary","no",144,"yes","yes","cellular",14,"oct",104,1,85,19,"failure","no"
32,"blue-collar","single","secondary","no",-255,"no","yes","unknown",2,"jul",957,3,-1,0,"unknown","no"
33,"blue-collar","divorced","primary","no",636,"yes","no","cellular",9,"jul",211,11,-1,0,"unknown","no"
35,"technician","married","secondary","no",141,"yes","no","cellular",19,"aug",299,2,-1,0,"unknown","no"
31,"housemaid","single","primary","no",26965,"no","no","cellular",21,"apr",654,2,-1,0,"unknown","yes"
33,"technician","single","secondary","no",716,"yes","no","cellular",14,"may",234,2,-1,0,"unknown","no"
38,"management","single","tertiary","no",15030,"yes","no","cellular",13,"may",167,1,174,7,"other","no"
37,"admin.","married","secondary","no",11303,"no","no","cellular",26,"may",500,2,-1,0,"unknown","no"
33,"entrepreneur","married","tertiary","no",595,"no","no","cellular",7,"aug",22,2,-1,0,"unknown","no"
30,"management","single","tertiary","no",19358,"no","no","cellular",19,"nov",258,2,-1,0,"unknown","no"
31,"self-employed","single","secondary","no",203,"no","yes","cellular",19,"nov",177,1,-1,0,"unknown","no"
31,"technician","single","secondary","no",102,"yes","no","telephone",17,"apr",460,2,345,2,"failure","no"
36,"management","married","tertiary","no",9269,"yes","yes","cellular",19,"nov",107,2,-1,0,"unknown","no"
40,"blue-collar","married","primary","no",1206,"no","yes","telephone",16,"jul",201,5,-1,0,"unknown","no"
37,"technician","married","tertiary","no",0,"yes","no","cellular",17,"nov",77,1,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",1407,"yes","no","cellular",6,"may",142,3,-1,0,"unknown","no"
31,"technician","single","secondary","yes",25,"no","no","cellular",2,"feb",381,1,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",1354,"yes","yes","cellular",17,"nov",222,2,-1,0,"unknown","no"
35,"blue-collar","married","primary","no",793,"yes","no","cellular",17,"apr",106,1,-1,0,"unknown","no"
33,"technician","single","secondary","no",5235,"no","no","cellular",7,"aug",67,3,-1,0,"unknown","no"
30,"technician","single","tertiary","no",3,"yes","no","cellular",6,"may",45,2,169,2,"failure","no"
34,"admin.","married","tertiary","no",35,"yes","no","cellular",15,"oct",76,1,69,2,"failure","no"
31,"blue-collar","married","primary","no",99,"yes","no","cellular",17,"apr",193,2,322,1,"other","no"
40,"management","married","tertiary","no",60,"no","no","unknown",16,"jun",172,6,-1,0,"unknown","no"
30,"services","single","secondary","no",3485,"no","no","cellular",2,"feb",142,2,-1,0,"unknown","no"
34,"entrepreneur","married","secondary","no",-139,"yes","yes","unknown",27,"may",492,2,-1,0,"unknown","no"
40,"blue-collar","married","secondary","no",952,"no","yes","unknown",12,"jun",140,1,-1,0,"unknown","no"
33,"technician","divorced","secondary","no",9,"no","no","cellular",21,"aug",91,2,-1,0,"unknown","no"
33,"management","married","secondary","no",4040,"yes","no","cellular",20,"apr",132,2,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",13,"no","no","unknown",3,"jun",284,1,-1,0,"unknown","no"
32,"self-employed","single","secondary","no",1259,"no","no","cellular",25,"jul",184,2,-1,0,"unknown","no"
38,"technician","single","tertiary","no",221,"no","no","cellular",20,"aug",79,3,-1,0,"unknown","no"
34,"management","married","tertiary","no",136,"yes","no","cellular",22,"apr",156,1,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",-63,"yes","no","unknown",30,"may",198,1,-1,0,"unknown","no"
33,"blue-collar","married","primary","no",511,"yes","no","unknown",21,"may",304,2,-1,0,"unknown","no"
38,"admin.","married","primary","no",3913,"yes","no","cellular",20,"apr",196,2,315,2,"failure","no"
32,"technician","divorced","secondary","no",1097,"yes","no","unknown",12,"may",298,2,-1,0,"unknown","no"
39,"management","divorced","tertiary","no",3575,"no","yes","cellular",18,"aug",74,3,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",361,"yes","no","unknown",11,"jun",601,1,-1,0,"unknown","no"
39,"management","married","secondary","no",1072,"yes","no","unknown",27,"may",1168,2,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",86,"yes","no","unknown",19,"may",364,1,-1,0,"unknown","no"
37,"technician","married","secondary","no",1633,"yes","no","unknown",19,"may",229,3,-1,0,"unknown","no"
31,"management","married","tertiary","no",8312,"no","no","cellular",29,"aug",43,13,-1,0,"unknown","no"
34,"blue-collar","divorced","unknown","no",172,"no","no","cellular",15,"jun",177,1,-1,0,"unknown","yes"
34,"management","married","tertiary","no",0,"yes","no","cellular",7,"aug",262,1,99,2,"success","yes"
36,"management","married","tertiary","no",222,"yes","no","cellular",6,"may",317,1,169,2,"failure","no"
40,"technician","married","secondary","no",109,"no","no","unknown",20,"jun",402,22,-1,0,"unknown","no"
40,"blue-collar","married","secondary","no",1451,"no","no","cellular",1,"jun",314,1,-1,0,"unknown","yes"
40,"services","single","secondary","no",888,"yes","no","unknown",12,"may",169,2,-1,0,"unknown","no"
33,"management","divorced","secondary","no",106,"no","no","cellular",20,"aug",175,3,-1,0,"unknown","no"
34,"management","single","tertiary","no",84,"no","no","cellular",5,"feb",231,1,-1,0,"unknown","no"
39,"management","single","tertiary","no",816,"yes","no","cellular",27,"aug",37,3,-1,0,"unknown","no"
35,"technician","single","secondary","no",-51,"no","no","unknown",2,"jul",134,2,-1,0,"unknown","no"
37,"technician","single","tertiary","no",3315,"yes","no","cellular",9,"apr",820,2,-1,0,"unknown","no"
34,"blue-collar","single","secondary","no",3723,"yes","no","unknown",27,"may",47,5,-1,0,"unknown","no"
33,"management","single","tertiary","no",3143,"no","no","cellular",29,"jun",421,2,-1,0,"unknown","yes"
35,"blue-collar","married","secondary","no",6411,"yes","yes","cellular",30,"jan",144,1,266,2,"failure","no"
33,"management","single","tertiary","no",1909,"no","no","cellular",8,"aug",191,2,-1,0,"unknown","no"
37,"technician","single","secondary","no",5436,"yes","no","cellular",6,"may",7,11,351,1,"failure","no"
34,"blue-collar","single","secondary","no",215,"no","no","cellular",3,"mar",350,3,-1,0,"unknown","yes"
36,"services","divorced","secondary","no",1594,"no","no","unknown",6,"jun",250,3,-1,0,"unknown","no"
34,"entrepreneur","divorced","tertiary","no",262,"no","no","cellular",20,"nov",371,1,-1,0,"unknown","no"
37,"technician","divorced","secondary","no",79,"no","no","cellular",21,"jul",191,1,-1,0,"unknown","no"
32,"blue-collar","single","secondary","no",604,"no","yes","cellular",28,"may",95,3,-1,0,"unknown","no"
37,"admin.","married","tertiary","no",3913,"yes","no","cellular",27,"apr",124,1,-1,0,"unknown","yes"
39,"blue-collar","married","primary","no",879,"yes","no","unknown",26,"may",102,2,-1,0,"unknown","no"
31,"admin.","married","secondary","no",314,"yes","no","cellular",17,"apr",279,1,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",1370,"yes","no","cellular",11,"may",472,2,-1,0,"unknown","no"
34,"management","single","tertiary","no",673,"yes","yes","cellular",20,"nov",271,1,184,1,"failure","no"
40,"services","married","secondary","no",-342,"yes","no","unknown",26,"may",754,1,-1,0,"unknown","no"
34,"technician","married","secondary","no",209,"yes","yes","cellular",8,"apr",375,2,-1,0,"unknown","no"
31,"technician","single","tertiary","no",438,"yes","no","cellular",12,"aug",130,2,-1,0,"unknown","no"
39,"admin.","single","secondary","no",1242,"yes","no","unknown",12,"may",303,3,-1,0,"unknown","no"
34,"entrepreneur","married","tertiary","no",355,"yes","no","unknown",16,"may",261,1,-1,0,"unknown","no"
40,"management","married","tertiary","no",5,"yes","no","cellular",18,"nov",219,3,-1,0,"unknown","no"
36,"management","married","tertiary","no",605,"yes","no","unknown",26,"may",204,1,-1,0,"unknown","no"
34,"management","married","tertiary","no",8,"no","no","cellular",25,"aug",169,4,-1,0,"unknown","no"
36,"admin.","married","secondary","no",470,"yes","no","cellular",31,"jul",101,4,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",439,"yes","no","unknown",21,"may",260,5,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",1243,"yes","no","unknown",21,"may",32,1,-1,0,"unknown","no"
32,"admin.","married","tertiary","no",0,"yes","no","unknown",5,"may",138,1,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",2357,"yes","no","unknown",17,"jun",228,2,-1,0,"unknown","no"
31,"admin.","married","secondary","no",0,"yes","yes","unknown",6,"may",144,2,-1,0,"unknown","no"
32,"technician","married","secondary","no",266,"yes","no","cellular",19,"aug",168,2,-1,0,"unknown","no"
38,"management","married","tertiary","no",-70,"yes","no","cellular",30,"jan",140,1,2,3,"other","no"
36,"admin.","married","unknown","no",2323,"no","no","cellular",19,"nov",111,1,-1,0,"unknown","no"
38,"admin.","married","secondary","no",1852,"yes","no","cellular",15,"may",298,2,-1,0,"unknown","no"
39,"admin.","divorced","secondary","no",2903,"yes","yes","telephone",25,"jul",259,2,-1,0,"unknown","no"
30,"admin.","single","secondary","no",81,"yes","no","cellular",6,"aug",121,6,112,3,"other","no"
35,"retired","married","primary","no",285,"yes","no","cellular",29,"jan",136,1,-1,0,"unknown","no"
34,"services","married","secondary","no",1337,"no","no","cellular",17,"dec",330,2,127,3,"success","yes"
36,"blue-collar","married","secondary","no",0,"no","no","unknown",20,"jun",332,3,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",-388,"yes","no","unknown",9,"may",412,1,-1,0,"unknown","no"
30,"admin.","married","secondary","no",11,"yes","no","cellular",11,"may",157,1,-1,0,"unknown","no"
36,"management","single","tertiary","no",3343,"no","no","cellular",18,"nov",307,1,-1,0,"unknown","no"
32,"management","married","tertiary","no",1390,"no","no","cellular",7,"aug",116,2,-1,0,"unknown","no"
33,"blue-collar","married","primary","no",1165,"yes","no","unknown",21,"may",420,2,-1,0,"unknown","no"
30,"unemployed","married","tertiary","no",0,"yes","no","cellular",18,"nov",756,1,-1,0,"unknown","no"
38,"technician","married","secondary","no",740,"no","no","cellular",7,"aug",259,3,-1,0,"unknown","no"
39,"admin.","single","secondary","no",14,"yes","yes","unknown",13,"may",19,9,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",1049,"yes","no","cellular",14,"may",224,4,-1,0,"unknown","yes"
38,"blue-collar","married","secondary","no",0,"yes","no","cellular",13,"may",57,5,349,1,"other","no"
36,"housemaid","married","secondary","no",419,"yes","no","unknown",30,"may",251,1,-1,0,"unknown","no"
30,"management","single","tertiary","no",726,"yes","no","cellular",16,"apr",39,1,342,3,"failure","no"
38,"admin.","married","tertiary","no",1988,"no","no","cellular",27,"mar",164,2,130,2,"failure","yes"
32,"technician","single","tertiary","no",0,"no","no","cellular",7,"aug",268,2,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",661,"yes","no","cellular",18,"jul",968,1,-1,0,"unknown","yes"
39,"management","single","tertiary","no",416,"no","no","cellular",23,"oct",56,4,-1,0,"unknown","no"
31,"blue-collar","single","primary","no",-502,"yes","no","unknown",29,"may",76,4,-1,0,"unknown","no"
30,"management","single","tertiary","no",-218,"yes","no","cellular",27,"aug",13,15,-1,0,"unknown","no"
32,"technician","single","tertiary","no",1012,"no","no","cellular",14,"apr",178,1,-1,0,"unknown","no"
36,"technician","married","secondary","no",300,"no","no","unknown",9,"jun",287,1,-1,0,"unknown","no"
37,"technician","single","secondary","no",0,"no","no","cellular",4,"aug",69,2,-1,0,"unknown","no"
37,"blue-collar","single","primary","no",851,"yes","no","cellular",15,"may",151,1,352,1,"failure","no"
35,"blue-collar","married","secondary","no",137,"no","yes","unknown",4,"oct",5,1,808,12,"failure","no"
34,"blue-collar","single","secondary","no",1239,"yes","no","cellular",18,"jul",90,1,-1,0,"unknown","no"
37,"technician","married","secondary","no",480,"no","no","cellular",22,"oct",344,2,182,8,"other","yes"
35,"technician","married","secondary","no",2789,"yes","no","cellular",4,"sep",256,2,94,1,"failure","no"
36,"technician","divorced","secondary","no",487,"no","yes","cellular",11,"aug",268,3,-1,0,"unknown","no"
32,"technician","married","tertiary","no",4089,"no","no","cellular",26,"may",114,7,287,3,"failure","no"
35,"technician","married","tertiary","no",188,"no","no","cellular",26,"aug",286,2,-1,0,"unknown","no"
37,"technician","married","unknown","no",189,"no","no","cellular",1,"oct",238,1,107,2,"success","yes"
38,"blue-collar","divorced","secondary","no",2998,"yes","no","unknown",11,"jun",91,1,-1,0,"unknown","no"
32,"management","single","unknown","no",787,"no","no","cellular",28,"jan",92,1,-1,0,"unknown","no"
36,"management","single","tertiary","no",243,"yes","no","cellular",7,"may",160,2,360,3,"failure","no"
32,"admin.","single","secondary","no",2817,"yes","no","cellular",21,"nov",195,1,-1,0,"unknown","no"
34,"blue-collar","married","primary","no",176,"no","no","cellular",24,"jul",78,1,-1,0,"unknown","no"
36,"services","single","secondary","no",1482,"yes","no","cellular",18,"nov",177,2,174,1,"other","no"
35,"technician","divorced","secondary","no",56,"no","no","cellular",29,"aug",24,12,-1,0,"unknown","no"
36,"management","single","tertiary","no",3875,"yes","no","unknown",27,"may",21,5,-1,0,"unknown","no"
39,"management","married","tertiary","no",246,"no","no","cellular",11,"aug",86,2,-1,0,"unknown","no"
36,"technician","divorced","secondary","no",5957,"yes","no","cellular",18,"nov",138,2,-1,0,"unknown","no"
32,"technician","single","tertiary","no",259,"no","no","cellular",22,"jul",407,4,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",284,"yes","yes","unknown",3,"jun",1030,6,-1,0,"unknown","no"
38,"management","single","tertiary","no",1373,"no","no","cellular",22,"oct",119,4,-1,0,"unknown","no"
31,"management","single","tertiary","no",62,"yes","no","cellular",18,"may",175,1,293,5,"failure","no"
38,"blue-collar","divorced","secondary","no",157,"no","no","unknown",9,"jun",299,5,-1,0,"unknown","no"
35,"unemployed","married","secondary","no",977,"yes","no","cellular",4,"may",52,4,91,1,"other","no"
40,"self-employed","single","tertiary","no",2893,"no","no","cellular",2,"jun",76,3,-1,0,"unknown","no"
34,"blue-collar","married","secondary","no",1897,"yes","yes","cellular",19,"nov",441,1,-1,0,"unknown","no"
32,"technician","single","tertiary","no",5514,"no","no","cellular",22,"apr",319,1,182,1,"success","yes"
33,"blue-collar","married","secondary","no",889,"yes","no","unknown",18,"sep",13,1,373,6,"success","no"
33,"management","married","tertiary","no",273,"yes","no","unknown",16,"may",803,1,-1,0,"unknown","yes"
37,"admin.","married","secondary","no",1193,"no","no","cellular",12,"may",396,2,-1,0,"unknown","no"
36,"admin.","single","secondary","no",0,"no","no","cellular",20,"apr",637,1,-1,0,"unknown","no"
34,"technician","single","secondary","no",2729,"yes","no","cellular",6,"apr",945,1,139,1,"success","no"
35,"management","married","tertiary","no",317,"yes","no","unknown",23,"may",162,3,-1,0,"unknown","no"
37,"management","married","tertiary","no",5106,"no","no","cellular",30,"apr",244,1,-1,0,"unknown","yes"
31,"technician","married","tertiary","no",636,"yes","no","cellular",4,"may",352,4,-1,0,"unknown","yes"
34,"services","married","secondary","no",1076,"no","no","cellular",12,"may",152,1,182,6,"success","yes"
38,"management","married","tertiary","no",126,"yes","no","unknown",21,"may",164,2,-1,0,"unknown","no"
32,"self-employed","married","secondary","no",-33,"yes","no","unknown",28,"may",234,3,-1,0,"unknown","no"
37,"technician","married","secondary","no",430,"no","no","cellular",27,"aug",154,4,-1,0,"unknown","no"
33,"admin.","married","secondary","no",-6,"yes","no","unknown",7,"may",566,2,-1,0,"unknown","no"
38,"blue-collar","married","primary","no",2569,"no","no","unknown",9,"jun",172,1,-1,0,"unknown","no"
34,"technician","single","secondary","no",201,"no","no","cellular",22,"jul",257,2,-1,0,"unknown","no"
30,"blue-collar","married","secondary","no",6,"yes","no","cellular",28,"jan",241,3,-1,0,"unknown","no"
35,"entrepreneur","single","secondary","no",475,"no","yes","cellular",21,"jul",936,4,-1,0,"unknown","no"
33,"blue-collar","single","secondary","no",706,"yes","no","cellular",7,"apr",329,1,322,1,"failure","no"
36,"management","married","secondary","no",1825,"yes","no","cellular",14,"may",24,1,346,1,"failure","no"
35,"management","single","tertiary","no",2988,"yes","no","cellular",25,"may",179,1,-1,0,"unknown","no"
40,"technician","married","secondary","no",1270,"no","no","cellular",17,"apr",342,2,-1,0,"unknown","no"
39,"blue-collar","married","unknown","no",0,"no","no","cellular",2,"feb",731,1,193,3,"failure","no"
36,"entrepreneur","married","primary","no",177,"yes","no","unknown",12,"may",63,5,-1,0,"unknown","no"
36,"management","single","tertiary","no",490,"no","no","cellular",28,"aug",207,8,98,1,"failure","yes"
40,"services","married","secondary","no",0,"no","no","unknown",12,"jun",543,2,-1,0,"unknown","no"
33,"admin.","married","tertiary","no",640,"no","no","cellular",24,"jul",318,1,-1,0,"unknown","no"
30,"self-employed","married","secondary","no",1772,"yes","no","cellular",13,"apr",158,4,-1,0,"unknown","no"
32,"admin.","divorced","secondary","yes",5,"yes","yes","cellular",18,"may",82,3,363,2,"other","no"
30,"blue-collar","single","secondary","no",75,"yes","no","unknown",16,"may",123,1,-1,0,"unknown","no"
33,"admin.","married","secondary","no",4902,"yes","no","cellular",20,"nov",110,1,-1,0,"unknown","no"
37,"services","divorced","secondary","no",490,"yes","no","cellular",2,"feb",73,1,-1,0,"unknown","no"
36,"technician","single","secondary","no",1521,"yes","no","unknown",16,"jun",243,2,-1,0,"unknown","no"
37,"blue-collar","married","secondary","no",131,"yes","no","unknown",9,"may",137,2,-1,0,"unknown","no"
35,"management","married","tertiary","no",8,"yes","no","unknown",23,"may",55,4,-1,0,"unknown","no"
32,"services","married","secondary","no",-632,"yes","yes","cellular",20,"apr",18,5,-1,0,"unknown","no"
32,"admin.","single","secondary","no",116,"no","yes","cellular",16,"jul",255,2,-1,0,"unknown","no"
35,"admin.","married","primary","no",189,"yes","no","cellular",11,"may",95,1,-1,0,"unknown","no"
31,"blue-collar","married","primary","no",2,"yes","yes","cellular",10,"jul",112,1,-1,0,"unknown","no"
35,"blue-collar","married","primary","no",298,"yes","no","cellular",13,"may",135,2,370,2,"failure","no"
37,"entrepreneur","single","tertiary","no",1467,"yes","yes","cellular",17,"nov",349,1,-1,0,"unknown","no"
33,"services","married","secondary","no",90,"yes","no","cellular",28,"jul",263,2,-1,0,"unknown","no"
33,"management","divorced","secondary","no",1897,"yes","yes","unknown",2,"jun",197,1,-1,0,"unknown","no"
38,"entrepreneur","married","secondary","no",868,"no","no","cellular",20,"nov",452,2,-1,0,"unknown","no"
32,"unemployed","divorced","primary","no",0,"no","no","cellular",15,"jul",175,4,-1,0,"unknown","no"
33,"technician","married","secondary","no",0,"yes","yes","cellular",19,"nov",163,2,-1,0,"unknown","no"
37,"services","single","secondary","no",1050,"yes","no","cellular",3,"feb",586,3,-1,0,"unknown","no"
33,"services","single","secondary","no",-56,"no","yes","cellular",10,"jul",119,5,-1,0,"unknown","no"
30,"blue-collar","married","primary","no",1,"yes","yes","telephone",22,"jul",80,2,-1,0,"unknown","no"
31,"unemployed","married","tertiary","no",7744,"no","no","cellular",26,"aug",377,8,-1,0,"unknown","no"
36,"unemployed","married","secondary","no",-129,"yes","no","cellular",29,"jul",121,3,-1,0,"unknown","no"
30,"admin.","married","secondary","no",0,"no","no","cellular",15,"jul",127,5,-1,0,"unknown","no"
30,"admin.","married","secondary","no",122,"yes","no","unknown",16,"may",107,1,-1,0,"unknown","no"
30,"blue-collar","married","secondary","no",673,"yes","no","unknown",20,"may",610,2,-1,0,"unknown","no"
35,"technician","divorced","secondary","no",0,"no","no","cellular",25,"aug",124,4,-1,0,"unknown","no"
33,"services","divorced","secondary","no",411,"yes","no","unknown",8,"may",216,1,-1,0,"unknown","no"
32,"management","married","tertiary","no",913,"yes","no","cellular",23,"jun",883,1,674,4,"failure","no"
30,"technician","single","tertiary","no",236,"yes","no","unknown",16,"may",197,1,-1,0,"unknown","no"
40,"entrepreneur","married","primary","no",0,"yes","no","cellular",11,"jul",271,2,-1,0,"unknown","no"
30,"blue-collar","married","primary","no",2581,"no","no","unknown",12,"may",221,2,-1,0,"unknown","no"
32,"management","single","tertiary","no",1218,"yes","no","telephone",28,"jan",70,2,-1,0,"unknown","no"
31,"management","married","tertiary","no",2603,"yes","no","cellular",11,"feb",280,4,-1,0,"unknown","yes"
34,"blue-collar","married","primary","no",79,"yes","no","cellular",14,"may",406,2,-1,0,"unknown","no"
32,"management","single","tertiary","no",41,"no","no","cellular",21,"aug",686,5,-1,0,"unknown","yes"
30,"management","single","tertiary","no",329,"yes","no","unknown",6,"jun",122,16,-1,0,"unknown","no"
37,"entrepreneur","married","tertiary","no",2685,"no","no","unknown",20,"jun",187,2,-1,0,"unknown","no"
