"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
59,"admin.","married","secondary","no",92,"yes","no","cellular",12,"may",139,2,350,1,"failure","no"
49,"admin.","single","secondary","no",981,"yes","no","telephone",21,"nov",10,3,-1,0,"unknown","no"
48,"admin.","divorced","unknown","no",-70,"no","no","cellular",14,"may",243,1,-1,0,"unknown","no"
46,"admin.","married","secondary","no",0,"yes","yes","cellular",20,"apr",239,2,259,2,"failure","no"
52,"admin.","single","primary","no",0,"no","no","unknown",19,"may",182,11,-1,0,"unknown","no"
45,"admin.","divorced","secondary","no",0,"no","no","cellular",29,"oct",264,1,-1,0,"unknown","yes"
40,"admin.","married","secondary","no",0,"yes","yes","cellular",17,"nov",57,1,-1,0,"unknown","no"
60,"admin.","married","secondary","no",-396,"yes","no","cellular",11,"may",443,1,350,1,"failure","no"
57,"admin.","married","tertiary","no",46,"no","no","cellular",7,"aug",238,2,-1,0,"unknown","no"
45,"admin.","married","secondary","no",0,"no","no","cellular",19,"aug",145,10,-1,0,"unknown","no"
33,"admin.","single","tertiary","no",621,"no","no","cellular",8,"jul",217,1,-1,0,"unknown","no"
56,"admin.","married","secondary","no",1270,"yes","no","cellular",17,"nov",80,2,165,2,"other","no"
28,"admin.","single","secondary","no",775,"no","no","cellular",29,"jan",603,2,-1,0,"unknown","no"
60,"admin.","married","unknown","no",1088,"yes","no","cellular",26,"may",149,1,-1,0,"unknown","no"
41,"admin.","single","secondary","no",748,"no","no","telephone",21,"nov",94,7,130,3,"other","no"
26,"admin.","single","secondary","no",96,"yes","no","cellular",13,"may",612,2,348,3,"other","no"
30,"admin.","married","secondary","no",2678,"yes","no","cellular",18,"may",23,5,-1,0,"unknown","no"
38,"admin.","married","tertiary","no",1980,"no","no","cellular",5,"aug",176,2,-1,0,"unknown","no"
46,"admin.","married","secondary","no",120,"yes","no","unknown",14,"may",20,11,-1,0,"unknown","no"
36,"admin.","married","secondary","no",0,"yes","yes","cellular",9,"feb",101,2,-1,0,"unknown","no"
49,"admin.","married","primary","no",169,"yes","no","cellular",15,"may",82,3,-1,0,"unknown","no"
23,"admin.","single","secondary","no",5,"no","no","unknown",12,"may",413,1,-1,0,"unknown","no"
26,"admin.","divorced","secondary","yes",-3,"yes","no","unknown",13,"may",181,5,-1,0,"unknown","no"
33,"admin.","married","secondary","no",220,"yes","no","unknown",27,"may",345,1,-1,0,"unknown","no"
39,"admin.","married","secondary","no",406,"no","no","cellular",30,"jul",253,5,-1,0,"unknown","no"
32,"admin.","single","secondary","no",10218,"yes","no","cellular",19,"nov",149,2,-1,0,"unknown","no"
29,"admin.","single","tertiary","no",14,"no","no","cellular",29,"sep",87,1,120,1,"failure","no"
26,"admin.","married","tertiary","no",2855,"no","no","cellular",30,"mar",52,3,-1,0,"unknown","no"
39,"admin.","married","secondary","no",260,"yes","no","cellular",17,"apr",146,1,281,1,"failure","no"
36,"admin.","single","secondary","no",47,"no","yes","cellular",9,"jul",36,6,-1,0,"unknown","no"
45,"admin.","married","secondary","no",-388,"yes","no","cellular",14,"jul",175,2,-1,0,"unknown","no"
37,"admin.","married","secondary","no",1123,"no","yes","unknown",28,"may",138,1,-1,0,"unknown","no"
56,"admin.","married","secondary","no",45,"no","no","unknown",5,"may",1467,1,-1,0,"unknown","yes"
46,"admin.","married","secondary","no",556,"yes","yes","unknown",15,"may",646,3,-1,0,"unknown","yes"
41,"admin.","single","tertiary","no",982,"no","no","cellular",23,"jul",105,1,-1,0,"unknown","no"
45,"admin.","married","secondary","no",644,"no","yes","telephone",22,"jul",92,1,-1,0,"unknown","no"
37,"admin.","married","secondary","no",7,"yes","no","cellular",27,"may",224,7,105,1,"other","no"
60,"admin.","married","secondary","no",3735,"no","no","cellular",22,"dec",190,1,188,9,"success","yes"
34,"admin.","married","secondary","no",79,"yes","no","unknown",23,"may",83,1,-1,0,"unknown","no"
34,"admin.","married","secondary","no",2374,"yes","no","cellular",9,"nov",161,1,209,2,"failure","yes"
32,"admin.","single","secondary","no",92,"yes","no","cellular",18,"may",110,1,315,2,"failure","no"
52,"admin.","married","secondary","no",0,"no","no","cellular",22,"apr",91,2,275,1,"failure","no"
34,"admin.","married","secondary","no",61,"no","yes","unknown",5,"may",21,1,-1,0,"unknown","no"
33,"admin.","single","secondary","no",2557,"yes","no","cellular",18,"may",186,1,-1,0,"unknown","no"
36,"admin.","divorced","secondary","no",-37,"yes","no","unknown",27,"may",151,1,-1,0,"unknown","no"
38,"admin.","married","primary","no",0,"yes","no","unknown",2,"jun",29,32,-1,0,"unknown","no"
32,"admin.","single","secondary","no",678,"yes","no","cellular",4,"feb",1579,1,246,4,"failure","yes"
36,"admin.","single","secondary","no",1927,"yes","no","cellular",18,"nov",288,1,137,1,"other","no"
23,"admin.","single","secondary","no",589,"yes","no","cellular",6,"may",62,1,-1,0,"unknown","no"
58,"admin.","married","secondary","no",1142,"no","no","telephone",4,"feb",82,3,-1,0,"unknown","no"
35,"admin.","married","secondary","no",725,"yes","no","cellular",20,"nov",219,7,133,1,"failure","no"
48,"admin.","married","secondary","no",191,"yes","no","cellular",5,"feb",238,3,-1,0,"unknown","no"
59,"admin.","married","secondary","no",2381,"no","no","cellular",30,"apr",173,2,-1,0,"unknown","no"
38,"admin.","divorced","secondary","no",156,"yes","no","unknown",17,"jun",544,3,-1,0,"unknown","no"
28,"admin.","single","secondary","no",4745,"no","no","telephone",12,"may",360,1,181,5,"success","yes"
35,"admin.","married","secondary","no",786,"no","yes","cellular",25,"jul",322,1,-1,0,"unknown","no"
42,"admin.","married","secondary","no",529,"yes","yes","cellular",19,"nov",193,3,-1,0,"unknown","no"
38,"admin.","divorced","tertiary","no",86,"yes","no","unknown",6,"may",218,1,-1,0,"unknown","no"
49,"admin.","married","secondary","no",13229,"no","yes","telephone",8,"jul",77,2,-1,0,"unknown","no"
29,"admin.","married","secondary","no",22171,"yes","no","cellular",18,"may",44,1,355,3,"failure","no"
53,"admin.","divorced","secondary","no",0,"yes","yes","cellular",30,"apr",586,2,-1,0,"unknown","no"
39,"admin.","single","tertiary","no",2600,"yes","no","unknown",17,"jun",77,1,-1,0,"unknown","no"
40,"admin.","married","secondary","no",1327,"yes","yes","unknown",26,"may",76,2,-1,0,"unknown","no"
31,"admin.","single","secondary","no",1588,"yes","no","unknown",3,"jun",14,1,-1,0,"unknown","no"
45,"admin.","married","primary","no",542,"no","no","cellular",11,"may",8,5,350,3,"other","no"
45,"admin.","married","secondary","no",295,"yes","no","cellular",23,"jul",92,1,-1,0,"unknown","no"
57,"admin.","married","secondary","no",367,"no","no","telephone",16,"nov",107,2,-1,0,"unknown","no"
30,"admin.","single","secondary","no",127,"yes","no","cellular",18,"may",16,6,368,1,"other","no"
52,"admin.","married","secondary","no",693,"no","no","unknown",12,"jun",271,1,-1,0,"unknown","no"
33,"admin.","married","tertiary","no",79,"yes","no","cellular",22,"oct",249,2,335,2,"failure","yes"
60,"admin.","married","secondary","no",3043,"no","no","cellular",19,"aug",235,3,-1,0,"unknown","no"
33,"admin.","married","secondary","no",0,"yes","no","telephone",17,"jul",1448,7,-1,0,"unknown","yes"
53,"admin.","married","secondary","no",459,"no","no","cellular",5,"apr",558,1,-1,0,"unknown","yes"
55,"admin.","married","secondary","no",865,"yes","no","cellular",27,"oct",96,1,111,3,"failure","no"
31,"admin.","married","secondary","no",389,"yes","no","cellular",7,"dec",69,1,185,2,"failure","no"
49,"admin.","married","secondary","no",0,"yes","yes","cellular",29,"jul",71,7,-1,0,"unknown","no"
27,"admin.","married","secondary","no",897,"no","no","cellular",5,"jun",397,1,-1,0,"unknown","yes"
28,"admin.","single","tertiary","no",14,"no","no","cellular",1,"jun",201,1,-1,0,"unknown","no"
45,"admin.","married","unknown","no",2033,"no","no","cellular",30,"nov",123,1,186,4,"failure","no"
56,"admin.","divorced","unknown","no",789,"yes","no","cellular",8,"may",1022,1,360,2,"failure","no"
34,"admin.","married","secondary","no",645,"yes","no","unknown",19,"may",420,1,-1,0,"unknown","no"
35,"admin.","single","secondary","no",847,"yes","no","cellular",11,"may",85,2,-1,0,"unknown","no"
36,"admin.","married","secondary","no",465,"yes","no","unknown",20,"may",160,1,-1,0,"unknown","no"
36,"admin.","married","secondary","no",998,"yes","no","unknown",14,"may",1044,2,-1,0,"unknown","no"
55,"admin.","married","secondary","no",1102,"yes","no","unknown",15,"may",126,2,-1,0,"unknown","no"
24,"admin.","single","secondary","no",926,"yes","yes","cellular",15,"may",191,1,-1,0,"unknown","no"
45,"admin.","married","secondary","no",72,"yes","yes","cellular",15,"may",262,2,352,2,"failure","no"
60,"admin.","married","secondary","no",2552,"no","yes","cellular",30,"jan",255,2,2,4,"other","no"
34,"admin.","married","secondary","no",5320,"no","no","cellular",3,"mar",114,6,467,5,"other","no"
31,"admin.","married","secondary","no",0,"yes","yes","cellular",18,"nov",79,3,-1,0,"unknown","no"
31,"admin.","married","secondary","no",0,"yes","no","cellular",29,"jul",82,5,-1,0,"unknown","no"
59,"admin.","divorced","secondary","no",174,"yes","no","unknown",16,"may",204,1,-1,0,"unknown","no"
52,"admin.","married","secondary","no",199,"no","no","cellular",28,"jan",978,2,189,1,"other","no"
41,"admin.","divorced","secondary","no",1088,"yes","no","cellular",28,"jan",138,1,-1,0,"unknown","no"
36,"admin.","married","secondary","no",4280,"no","no","unknown",19,"jun",227,6,-1,0,"unknown","no"
42,"admin.","married","secondary","no",4209,"yes","no","unknown",5,"jun",57,6,-1,0,"unknown","no"
