"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
42,"management","married","unknown","no",1519,"no","no","cellular",19,"oct",230,1,92,1,"success","yes"
31,"management","married","secondary","no",625,"yes","no","cellular",7,"apr",424,1,138,1,"failure","no"
32,"management","single","tertiary","no",151,"yes","no","unknown",6,"may",118,1,-1,0,"unknown","no"
30,"management","married","tertiary","no",3134,"yes","no","cellular",17,"jul",124,1,-1,0,"unknown","no"
49,"management","married","secondary","no",1623,"yes","no","cellular",19,"nov",1081,2,-1,0,"unknown","yes"
48,"management","married","tertiary","no",60,"no","no","telephone",7,"may",376,2,339,7,"failure","no"
28,"management","single","tertiary","no",1027,"yes","no","cellular",14,"may",433,1,-1,0,"unknown","no"
26,"management","single","tertiary","no",205,"no","no","unknown",26,"may",111,1,-1,0,"unknown","no"
32,"management","single","tertiary","no",311,"no","no","unknown",12,"may",757,2,-1,0,"unknown","yes"
40,"management","single","tertiary","no",1509,"no","no","cellular",15,"mar",144,2,124,1,"failure","no"
28,"management","single","secondary","no",171,"no","no","cellular",10,"mar",93,1,-1,0,"unknown","yes"
40,"management","divorced","tertiary","no",69,"yes","no","cellular",6,"may",503,2,280,2,"failure","no"
36,"management","married","tertiary","no",61,"no","yes","cellular",19,"aug",452,2,-1,0,"unknown","no"
43,"management","divorced","tertiary","no",99,"no","no","cellular",29,"jan",24,3,-1,0,"unknown","no"
30,"management","single","tertiary","no",604,"no","yes","cellular",2,"feb",475,1,-1,0,"unknown","no"
34,"management","married","tertiary","no",1906,"yes","no","cellular",14,"jul",68,3,-1,0,"unknown","no"
36,"management","married","tertiary","no",-296,"yes","no","cellular",14,"may",113,3,-1,0,"unknown","no"
28,"management","single","tertiary","no",1466,"yes","no","cellular",25,"jul",40,1,-1,0,"unknown","no"
34,"management","married","tertiary","no",4170,"yes","no","unknown",21,"may",935,1,-1,0,"unknown","no"
25,"management","single","tertiary","no",553,"yes","no","cellular",17,"sep",113,4,479,1,"failure","no"
50,"management","married","tertiary","no",85,"no","yes","cellular",1,"jun",141,1,-1,0,"unknown","no"
44,"management","married","unknown","no",415,"yes","no","telephone",14,"may",7,7,-1,0,"unknown","no"
48,"management","divorced","tertiary","no",507,"yes","no","cellular",9,"apr",528,1,-1,0,"unknown","no"
50,"management","married","tertiary","no",0,"no","no","cellular",9,"jul",243,5,-1,0,"unknown","no"
34,"management","single","tertiary","no",1171,"yes","no","cellular",10,"jul",129,1,-1,0,"unknown","no"
36,"management","married","tertiary","no",495,"no","no","cellular",5,"aug",157,3,97,2,"success","yes"
31,"management","married","tertiary","no",1224,"yes","yes","cellular",24,"jul",1441,2,-1,0,"unknown","yes"
33,"management","married","tertiary","no",3696,"no","no","cellular",19,"nov",305,1,182,3,"failure","no"
36,"management","married","tertiary","no",2987,"yes","no","cellular",12,"aug",307,1,-1,0,"unknown","yes"
38,"management","married","tertiary","no",0,"yes","no","cellular",13,"may",537,5,303,2,"failure","no"
57,"management","married","tertiary","no",1172,"no","no","unknown",18,"jun",26,1,-1,0,"unknown","no"
40,"management","single","secondary","no",192,"yes","no","unknown",16,"may",71,11,-1,0,"unknown","no"
46,"management","married","tertiary","no",1008,"no","no","cellular",29,"aug",24,13,-1,0,"unknown","no"
50,"management","married","tertiary","no",-94,"no","yes","unknown",25,"jun",75,1,-1,0,"unknown","no"
40,"management","married","tertiary","no",-7,"no","yes","telephone",25,"jul",697,1,-1,0,"unknown","no"
35,"management","married","tertiary","no",93,"no","no","cellular",4,"may",198,2,88,1,"other","no"
29,"management","single","secondary","no",417,"no","no","cellular",7,"oct",90,1,-1,0,"unknown","no"
54,"management","divorced","tertiary","no",2171,"yes","yes","telephone",18,"nov",1034,1,-1,0,"unknown","yes"
43,"management","married","tertiary","no",690,"yes","no","cellular",6,"aug",171,3,-1,0,"unknown","no"
35,"management","married","tertiary","no",1100,"no","yes","cellular",29,"jan",127,2,-1,0,"unknown","no"
33,"management","single","tertiary","no",1998,"no","no","cellular",19,"nov",570,1,-1,0,"unknown","no"
55,"management","married","primary","no",229,"no","yes","unknown",9,"jun",175,3,-1,0,"unknown","no"
52,"management","married","tertiary","no",1339,"yes","no","cellular",22,"aug",343,5,-1,0,"unknown","no"
51,"management","married","tertiary","no",2934,"yes","no","cellular",18,"nov",727,4,-1,0,"unknown","no"
34,"management","married","tertiary","no",176,"no","no","cellular",18,"aug",61,4,-1,0,"unknown","no"
42,"management","divorced","unknown","no",7702,"no","no","cellular",16,"feb",138,2,-1,0,"unknown","yes"
48,"management","married","secondary","no",117,"yes","no","cellular",16,"apr",635,1,-1,0,"unknown","no"
40,"management","married","tertiary","no",1041,"yes","no","unknown",12,"jun",73,1,-1,0,"unknown","no"
37,"management","married","tertiary","no",539,"no","no","cellular",18,"jan",540,2,115,3,"failure","no"
42,"management","single","tertiary","no",100,"no","no","cellular",7,"aug",64,2,-1,0,"unknown","no"
37,"management","single","tertiary","no",815,"yes","no","cellular",7,"may",77,1,-1,0,"unknown","no"
32,"management","married","secondary","no",6217,"yes","yes","cellular",18,"nov",486,2,181,2,"failure","no"
49,"management","single","tertiary","no",151,"yes","no","cellular",8,"jul",97,3,-1,0,"unknown","yes"
47,"management","divorced","tertiary","no",1149,"no","yes","cellular",15,"jul",82,2,-1,0,"unknown","no"
33,"management","single","secondary","no",8004,"no","no","cellular",19,"nov",414,3,-1,0,"unknown","no"
46,"management","divorced","tertiary","no",1297,"no","no","cellular",11,"aug",716,3,-1,0,"unknown","yes"
29,"management","divorced","tertiary","no",415,"yes","yes","unknown",28,"may",449,4,-1,0,"unknown","no"
34,"management","married","tertiary","no",417,"yes","no","cellular",18,"nov",138,1,-1,0,"unknown","no"
43,"management","married","tertiary","no",1188,"no","no","cellular",27,"may",140,2,-1,0,"unknown","no"
32,"management","divorced","tertiary","no",1,"yes","no","unknown",8,"may",399,4,-1,0,"unknown","no"
39,"management","married","tertiary","no",12,"yes","no","unknown",23,"may",130,1,-1,0,"unknown","no"
33,"management","divorced","tertiary","no",0,"no","no","cellular",13,"aug",305,2,-1,0,"unknown","no"
30,"management","married","tertiary","no",0,"yes","no","cellular",9,"jul",127,1,-1,0,"unknown","no"
32,"management","married","tertiary","no",71,"yes","no","cellular",21,"jul",221,8,-1,0,"unknown","no"
32,"management","married","tertiary","no",4761,"yes","no","cellular",5,"may",159,2,350,2,"failure","no"
66,"management","married","tertiary","no",1048,"yes","no","cellular",23,"jun",971,2,-1,0,"unknown","no"
28,"management","single","tertiary","no",3238,"yes","no","unknown",19,"may",7,1,-1,0,"unknown","no"
42,"management","divorced","tertiary","no",0,"no","no","unknown",20,"jun",85,2,-1,0,"unknown","no"
36,"management","single","tertiary","no",260,"yes","no","cellular",7,"may",49,1,-1,0,"unknown","no"
31,"management","single","tertiary","no",3283,"no","no","cellular",2,"feb",258,1,73,1,"failure","yes"
54,"management","married","tertiary","no",2960,"yes","no","cellular",20,"nov",83,1,-1,0,"unknown","no"
35,"management","single","tertiary","no",5958,"yes","no","cellular",22,"mar",215,1,-1,0,"unknown","yes"
38,"management","married","tertiary","no",76,"yes","no","cellular",7,"jul",196,3,-1,0,"unknown","no"
48,"management","married","secondary","no",4415,"yes","no","cellular",8,"apr",1032,3,141,7,"failure","yes"
56,"management","married","secondary","no",238,"yes","no","cellular",19,"nov",808,1,-1,0,"unknown","no"
51,"management","married","tertiary","no",630,"yes","no","cellular",5,"may",138,1,-1,0,"unknown","no"
48,"management","married","primary","no",1910,"yes","no","unknown",29,"may",413,2,-1,0,"unknown","no"
56,"management","married","tertiary","no",3172,"yes","no","cellular",5,"feb",139,1,-1,0,"unknown","no"
44,"management","divorced","tertiary","no",2058,"no","yes","cellular",21,"nov",661,1,-1,0,"unknown","no"
41,"management","married","tertiary","no",51,"no","no","cellular",25,"aug",140,8,-1,0,"unknown","no"
51,"management","single","tertiary","no",2139,"no","no","cellular",17,"nov",176,2,-1,0,"unknown","no"
38,"management","married","tertiary","no",-469,"yes","no","unknown",16,"jun",209,12,-1,0,"unknown","no"
48,"management","divorced","secondary","no",1598,"yes","no","unknown",29,"may",84,1,-1,0,"unknown","no"
29,"management","single","tertiary","no",1445,"no","no","cellular",26,"apr",328,2,143,2,"success","yes"
32,"management","married","tertiary","no",-55,"yes","no","cellular",26,"aug",107,4,-1,0,"unknown","no"
51,"management","single","tertiary","no",297,"yes","no","cellular",15,"may",415,4,375,1,"failure","yes"
37,"management","married","tertiary","no",347,"yes","no","cellular",22,"jul",282,1,-1,0,"unknown","no"
35,"management","married","tertiary","no",1253,"yes","no","unknown",19,"may",210,2,-1,0,"unknown","no"
28,"management","single","tertiary","no",781,"no","no","cellular",9,"apr",125,6,-1,0,"unknown","no"
38,"management","married","tertiary","no",7124,"no","no","unknown",16,"jun",301,6,-1,0,"unknown","no"
43,"management","married","secondary","no",17555,"no","no","cellular",26,"aug",14,14,-1,0,"unknown","no"
43,"management","married","unknown","no",5172,"yes","no","unknown",29,"may",57,3,-1,0,"unknown","no"
56,"management","married","tertiary","no",15520,"no","no","cellular",18,"nov",420,1,-1,0,"unknown","no"
58,"management","divorced","tertiary","no",1533,"no","no","unknown",15,"may",137,2,-1,0,"unknown","no"
47,"management","married","tertiary","no",286,"no","no","cellular",22,"aug",557,7,-1,0,"unknown","no"
38,"management","married","tertiary","no",0,"yes","no","unknown",20,"may",206,1,-1,0,"unknown","no"
39,"management","married","tertiary","no",0,"yes","no","unknown",2,"jun",46,2,-1,0,"unknown","no"
34,"management","married","secondary","no",15,"no","no","cellular",25,"aug",184,7,-1,0,"unknown","no"
34,"management","married","secondary","no",857,"yes","no","cellular",22,"aug",238,6,-1,0,"unknown","no"
45,"management","married","tertiary","no",3370,"no","no","unknown",12,"jun",36,3,-1,0,"unknown","no"
31,"management","married","tertiary","no",6290,"no","no","cellular",20,"nov",303,2,-1,0,"unknown","no"
46,"management","married","tertiary","no",1375,"yes","no","cellular",17,"nov",308,3,-1,0,"unknown","no"
34,"management","married","tertiary","no",180,"no","no","cellular",16,"jun",298,3,-1,0,"unknown","no"
31,"management","married","tertiary","no",156,"no","no","cellular",13,"aug",657,7,-1,0,"unknown","yes"
50,"management","married","tertiary","no",4374,"yes","no","cellular",21,"nov",163,2,113,3,"failure","no"
57,"management","married","tertiary","no",0,"yes","no","cellular",21,"nov",67,1,-1,0,"unknown","no"
46,"management","married","tertiary","no",-3,"no","no","cellular",28,"aug",205,2,-1,0,"unknown","no"
35,"management","married","secondary","no",839,"yes","no","unknown",23,"may",50,3,-1,0,"unknown","no"
54,"management","married","tertiary","no",8295,"no","no","cellular",5,"jun",207,1,-1,0,"unknown","yes"
54,"management","divorced","tertiary","no",1295,"yes","no","cellular",21,"jul",179,10,-1,0,"unknown","no"
34,"management","single","tertiary","no",2646,"no","no","cellular",14,"apr",142,1,-1,0,"unknown","yes"
48,"management","divorced","tertiary","no",541,"yes","no","cellular",14,"may",72,1,363,2,"other","no"
48,"management","married","secondary","no",99,"yes","no","unknown",28,"may",344,1,-1,0,"unknown","no"
38,"management","married","tertiary","no",950,"no","no","cellular",5,"aug",210,2,-1,0,"unknown","no"
42,"management","married","primary","no",-679,"yes","yes","cellular",6,"may",159,1,343,2,"failure","no"
44,"management","married","tertiary","no",773,"no","yes","cellular",9,"jul",618,1,-1,0,"unknown","no"
40,"management","married","tertiary","no",-495,"no","yes","cellular",29,"jul",303,2,-1,0,"unknown","no"
36,"management","married","tertiary","no",27359,"yes","no","unknown",3,"jun",71,2,-1,0,"unknown","no"
33,"management","married","unknown","no",18347,"yes","no","unknown",23,"may",415,1,-1,0,"unknown","no"
42,"management","married","tertiary","no",1205,"no","no","telephone",8,"sep",376,2,-1,0,"unknown","yes"
32,"management","single","tertiary","no",656,"yes","yes","cellular",20,"apr",148,2,-1,0,"unknown","no"
35,"management","single","tertiary","no",0,"no","no","cellular",29,"aug",669,6,-1,0,"unknown","no"
49,"management","married","tertiary","no",87,"no","no","cellular",29,"jan",165,1,-1,0,"unknown","no"
58,"management","married","tertiary","no",3228,"no","no","cellular",19,"aug",58,2,-1,0,"unknown","no"
40,"management","single","tertiary","no",1361,"no","no","cellular",29,"jan",1473,1,-1,0,"unknown","yes"
46,"management","married","tertiary","no",273,"yes","no","cellular",18,"mar",910,2,184,4,"success","yes"
59,"management","divorced","tertiary","no",7813,"yes","no","cellular",21,"nov",75,1,-1,0,"unknown","no"
29,"management","single","tertiary","no",1026,"no","no","cellular",12,"nov",226,1,92,1,"other","yes"
32,"management","married","secondary","no",350,"yes","no","unknown",28,"may",110,2,-1,0,"unknown","no"
37,"management","single","tertiary","no",695,"no","no","cellular",28,"jan",233,1,-1,0,"unknown","no"
66,"management","married","tertiary","no",2169,"no","no","cellular",7,"jul",282,1,-1,0,"unknown","no"
46,"management","divorced","tertiary","no",-154,"yes","yes","unknown",27,"may",107,2,-1,0,"unknown","no"
43,"management","single","secondary","yes",-1164,"yes","yes","cellular",18,"jul",76,4,-1,0,"unknown","no"
49,"management","married","tertiary","no",852,"yes","no","cellular",20,"nov",408,1,-1,0,"unknown","no"
40,"management","single","tertiary","no",0,"no","no","cellular",26,"aug",58,7,-1,0,"unknown","no"
52,"management","married","tertiary","no",0,"yes","no","cellular",9,"jul",197,1,-1,0,"unknown","no"
35,"management","married","tertiary","no",175,"yes","no","cellular",7,"aug",257,2,-1,0,"unknown","no"
32,"management","married","secondary","no",6217,"yes","yes","unknown",21,"may",486,2,-1,0,"unknown","no"
55,"management","divorced","tertiary","no",-612,"no","no","cellular",26,"aug",131,2,-1,0,"unknown","no"
34,"management","single","tertiary","no",618,"yes","no","unknown",3,"jun",119,4,-1,0,"unknown","no"
40,"management","married","unknown","no",419,"yes","no","cellular",10,"jul",347,1,-1,0,"unknown","no"
44,"management","married","primary","no",4758,"yes","no","cellular",22,"jul",712,6,-1,0,"unknown","yes"
58,"management","divorced","tertiary","no",1573,"yes","yes","cellular",17,"nov",279,1,-1,0,"unknown","no"
31,"management","single","tertiary","no",1494,"no","no","cellular",13,"aug",275,12,-1,0,"unknown","no"
38,"management","married","tertiary","no",46,"no","no","cellular",29,"aug",70,4,-1,0,"unknown","no"
40,"management","single","tertiary","no",0,"yes","no","cellular",23,"feb",228,2,182,6,"failure","yes"
54,"management","divorced","tertiary","no",7010,"no","no","cellular",11,"mar",275,2,-1,0,"unknown","no"
33,"management","single","tertiary","no",3170,"no","no","cellular",28,"oct",246,2,-1,0,"unknown","no"
35,"management","single","tertiary","no",2975,"no","no","cellular",8,"aug",249,2,-1,0,"unknown","no"
59,"management","divorced","tertiary","no",0,"yes","no","cellular",31,"jul",52,8,-1,0,"unknown","no"
47,"management","married","unknown","no",150,"no","no","unknown",9,"jun",52,1,-1,0,"unknown","no"
33,"management","married","tertiary","no",4,"yes","no","cellular",16,"jul",285,5,-1,0,"unknown","no"
59,"management","married","primary","no",1727,"no","no","telephone",25,"may",500,4,358,2,"failure","yes"
45,"management","married","tertiary","no",-192,"yes","no","cellular",6,"may",138,3,-1,0,"unknown","no"
30,"management","married","tertiary","no",1942,"yes","yes","cellular",21,"nov",436,2,178,3,"other","yes"
43,"management","married","tertiary","no",13044,"no","no","cellular",18,"aug",36,4,-1,0,"unknown","no"
44,"management","married","tertiary","no",529,"yes","no","unknown",4,"jun",129,4,-1,0,"unknown","no"
56,"management","married","tertiary","no",318,"no","yes","telephone",9,"jul",246,3,-1,0,"unknown","no"
54,"management","married","primary","no",3859,"no","yes","cellular",20,"nov",104,3,-1,0,"unknown","no"
50,"management","divorced","tertiary","no",201,"yes","no","cellular",24,"jul",248,1,-1,0,"unknown","no"
36,"management","single","tertiary","no",2806,"yes","no","unknown",30,"may",358,4,-1,0,"unknown","no"
56,"management","divorced","tertiary","no",2959,"yes","no","telephone",18,"may",325,1,-1,0,"unknown","no"
38,"management","single","tertiary","no",35,"yes","no","cellular",17,"apr",156,1,273,3,"failure","no"
44,"management","single","tertiary","no",-1313,"yes","yes","cellular",15,"may",104,10,-1,0,"unknown","no"
30,"management","single","tertiary","no",201,"yes","no","cellular",17,"mar",325,2,-1,0,"unknown","yes"
38,"management","divorced","tertiary","no",4335,"yes","no","cellular",20,"nov",640,1,-1,0,"unknown","no"
26,"management","single","tertiary","no",592,"no","no","telephone",29,"jan",145,2,164,1,"other","no"
38,"management","single","tertiary","no",104,"yes","no","cellular",6,"may",606,3,-1,0,"unknown","yes"
58,"management","married","tertiary","no",9339,"yes","no","telephone",18,"nov",52,3,172,3,"other","no"
52,"management","divorced","tertiary","no",50,"yes","no","unknown",12,"jun",84,3,-1,0,"unknown","no"
52,"management","married","tertiary","no",6922,"no","no","cellular",20,"nov",371,1,-1,0,"unknown","no"
35,"management","single","tertiary","no",633,"yes","no","cellular",17,"apr",128,3,-1,0,"unknown","no"
35,"management","divorced","tertiary","no",649,"no","no","cellular",16,"apr",177,1,-1,0,"unknown","no"
31,"management","single","tertiary","no",0,"no","no","cellular",28,"aug",38,16,-1,0,"unknown","no"
33,"management","married","tertiary","no",1412,"yes","no","unknown",19,"aug",480,1,-1,0,"unknown","yes"
33,"management","single","primary","no",4897,"yes","no","unknown",20,"may",151,1,-1,0,"unknown","no"
43,"management","married","tertiary","no",291,"yes","no","unknown",9,"may",150,2,-1,0,"unknown","no"
34,"management","married","tertiary","no",0,"yes","no","unknown",8,"may",214,2,-1,0,"unknown","no"
37,"management","married","tertiary","no",4089,"yes","no","cellular",2,"feb",289,2,174,4,"other","yes"
62,"management","married","tertiary","no",1859,"no","no","telephone",6,"aug",245,3,-1,0,"unknown","yes"
43,"management","married","tertiary","no",422,"no","no","cellular",12,"aug",110,1,-1,0,"unknown","no"
60,"management","married","tertiary","no",3387,"no","no","cellular",14,"aug",636,2,-1,0,"unknown","no"
52,"management","divorced","tertiary","no",907,"yes","no","unknown",4,"jun",104,2,-1,0,"unknown","no"
56,"management","divorced","tertiary","no",442,"no","no","unknown",28,"may",77,3,-1,0,"unknown","no"
33,"management","married","secondary","no",11,"yes","no","cellular",4,"may",104,3,-1,0,"unknown","no"
32,"management","married","tertiary","no",3107,"yes","yes","cellular",25,"jul",310,1,-1,0,"unknown","no"
48,"management","married","tertiary","no",363,"no","no","cellular",18,"nov",67,1,-1,0,"unknown","no"
47,"management","married","tertiary","no",-50,"no","yes","cellular",7,"jul",175,1,-1,0,"unknown","no"
54,"management","divorced","tertiary","no",26306,"yes","no","cellular",11,"feb",27,1,84,3,"failure","no"
29,"management","married","tertiary","no",199,"yes","yes","unknown",7,"may",1689,4,-1,0,"unknown","yes"
32,"management","married","tertiary","no",138,"no","no","cellular",20,"aug",94,4,-1,0,"unknown","no"
55,"management","divorced","tertiary","no",1598,"no","no","cellular",22,"aug",607,4,-1,0,"unknown","no"
34,"management","married","tertiary","no",3301,"yes","no","cellular",17,"jun",485,2,227,4,"failure","yes"
34,"management","single","unknown","no",1534,"yes","no","cellular",16,"apr",156,1,147,7,"other","no"
34,"management","married","tertiary","no",573,"no","no","cellular",10,"aug",122,1,-1,0,"unknown","no"
46,"management","single","tertiary","no",2154,"yes","no","cellular",21,"jul",87,4,-1,0,"unknown","no"
34,"management","single","tertiary","no",6766,"no","no","cellular",28,"aug",210,5,-1,0,"unknown","no"
46,"management","single","tertiary","no",46,"no","yes","cellular",17,"nov",80,1,152,1,"failure","no"
50,"management","married","tertiary","no",207,"yes","no","cellular",4,"feb",99,1,-1,0,"unknown","no"
37,"management","married","tertiary","no",238,"no","no","cellular",3,"feb",185,1,92,1,"success","yes"
36,"management","single","tertiary","no",1531,"yes","no","cellular",8,"may",81,3,170,1,"failure","no"
41,"management","single","secondary","no",764,"no","no","cellular",12,"jun",230,2,-1,0,"unknown","no"
41,"management","married","tertiary","no",326,"yes","no","cellular",5,"may",788,1,-1,0,"unknown","yes"
33,"management","single","tertiary","no",99,"no","no","cellular",8,"jul",159,1,-1,0,"unknown","no"
51,"management","married","tertiary","no",-15,"no","no","cellular",25,"jul",212,2,-1,0,"unknown","no"
45,"management","married","tertiary","no",1929,"yes","no","unknown",29,"may",44,15,-1,0,"unknown","no"
33,"management","single","secondary","no",-424,"yes","no","unknown",26,"may",863,1,-1,0,"unknown","no"
34,"management","single","tertiary","no",171,"yes","no","cellular",7,"may",191,1,294,1,"failure","no"
45,"management","married","tertiary","no",-206,"yes","no","cellular",6,"may",337,2,-1,0,"unknown","no"
29,"management","single","secondary","no",-105,"yes","no","unknown",27,"may",5,3,-1,0,"unknown","no"
57,"management","married","secondary","no",139,"no","no","cellular",17,"aug",80,1,-1,0,"unknown","no"
47,"management","divorced","tertiary","no",2515,"no","no","unknown",20,"jun",40,3,-1,0,"unknown","no"
36,"management","divorced","tertiary","no",5195,"yes","no","unknown",2,"jun",55,25,-1,0,"unknown","no"
33,"management","married","tertiary","no",2098,"no","no","cellular",20,"nov",67,1,-1,0,"unknown","no"
57,"management","married","tertiary","no",320,"no","no","cellular",7,"aug",76,2,-1,0,"unknown","no"
57,"management","married","tertiary","no",3431,"yes","no","unknown",16,"may",73,1,-1,0,"unknown","no"
44,"management","married","secondary","no",-665,"no","no","cellular",30,"jul",342,3,-1,0,"unknown","no"
29,"management","single","tertiary","no",0,"no","no","unknown",16,"may",16,25,-1,0,"unknown","no"
30,"management","married","tertiary","no",102,"yes","no","cellular",5,"apr",470,7,426,3,"other","yes"
33,"management","married","secondary","no",3132,"yes","no","unknown",23,"may",350,5,-1,0,"unknown","no"
35,"management","married","tertiary","no",2682,"yes","no","cellular",9,"jul",156,1,-1,0,"unknown","no"
34,"management","married","secondary","no",0,"no","no","cellular",2,"feb",270,1,-1,0,"unknown","no"
38,"management","married","tertiary","no",223,"no","no","cellular",28,"jan",63,1,-1,0,"unknown","no"
37,"management","married","tertiary","no",0,"yes","no","unknown",3,"jun",247,13,-1,0,"unknown","no"
35,"management","single","tertiary","no",71,"yes","no","unknown",21,"may",836,12,-1,0,"unknown","no"
30,"management","single","tertiary","no",940,"no","no","cellular",8,"aug",131,2,-1,0,"unknown","no"
34,"management","married","secondary","no",1007,"yes","no","cellular",21,"jul",240,2,-1,0,"unknown","no"
34,"management","single","secondary","no",0,"no","no","cellular",22,"aug",132,4,-1,0,"unknown","no"
58,"management","married","secondary","no",407,"yes","no","cellular",29,"jul",145,2,-1,0,"unknown","no"
56,"management","divorced","tertiary","no",659,"no","yes","cellular",2,"jun",56,1,-1,0,"unknown","no"
40,"management","single","unknown","no",838,"yes","no","unknown",12,"may",619,3,-1,0,"unknown","no"
35,"management","divorced","tertiary","no",321,"yes","no","unknown",9,"may",189,1,-1,0,"unknown","no"
26,"management","single","tertiary","no",122,"no","yes","cellular",8,"jul",160,1,-1,0,"unknown","no"
32,"management","married","tertiary","no",62,"yes","no","cellular",14,"may",166,1,-1,0,"unknown","no"
54,"management","divorced","tertiary","no",0,"no","yes","cellular",10,"jul",88,1,-1,0,"unknown","no"
31,"management","married","tertiary","no",1343,"yes","yes","unknown",21,"may",85,1,-1,0,"unknown","no"
30,"management","married","tertiary","no",877,"no","no","cellular",13,"aug",202,1,83,5,"failure","no"
31,"management","married","tertiary","no",1750,"yes","no","telephone",14,"may",90,3,-1,0,"unknown","no"
56,"management","married","primary","no",772,"yes","no","telephone",20,"nov",291,1,-1,0,"unknown","no"
42,"management","married","tertiary","no",251,"no","no","cellular",20,"aug",413,2,-1,0,"unknown","no"
32,"management","single","tertiary","no",1731,"yes","yes","unknown",29,"may",323,3,-1,0,"unknown","no"
62,"management","married","tertiary","no",0,"no","no","cellular",13,"oct",78,3,-1,0,"unknown","no"
44,"management","single","tertiary","no",5063,"no","no","cellular",27,"oct",418,2,-1,0,"unknown","yes"
47,"management","married","tertiary","no",1890,"no","no","cellular",8,"jul",161,1,-1,0,"unknown","no"
40,"management","married","tertiary","no",1548,"yes","no","cellular",13,"apr",101,3,-1,0,"unknown","no"
39,"management","married","tertiary","no",691,"yes","yes","cellular",16,"apr",517,1,255,1,"failure","no"
35,"management","married","secondary","no",724,"yes","no","cellular",14,"jul",287,2,415,1,"failure","yes"
36,"management","married","tertiary","no",925,"no","no","cellular",14,"dec",321,3,189,4,"success","yes"
42,"management","divorced","tertiary","no",401,"yes","no","cellular",24,"jul",217,9,-1,0,"unknown","no"
29,"management","married","tertiary","no",581,"yes","yes","cellular",14,"jul",192,2,-1,0,"unknown","no"
32,"management","married","tertiary","no",1667,"yes","no","cellular",18,"nov",164,2,179,3,"failure","no"
30,"management","married","tertiary","no",931,"no","no","cellular",17,"jul",1183,1,-1,0,"unknown","no"
34,"management","married","tertiary","no",-73,"yes","no","cellular",11,"jul",90,1,-1,0,"unknown","no"
50,"management","single","tertiary","no",567,"yes","no","unknown",16,"may",274,8,-1,0,"unknown","no"
46,"management","single","tertiary","no",593,"yes","no","cellular",29,"jan",190,3,-1,0,"unknown","no"
37,"management","married","tertiary","no",5355,"no","no","telephone",17,"feb",466,4,-1,0,"unknown","yes"
55,"management","married","tertiary","no",540,"no","no","cellular",19,"nov",124,2,-1,0,"unknown","no"
56,"management","divorced","tertiary","no",-59,"no","yes","cellular",28,"jul",127,6,-1,0,"unknown","no"
30,"management","married","tertiary","no",1882,"yes","no","cellular",11,"aug",249,5,-1,0,"unknown","no"
38,"management","divorced","tertiary","no",4425,"yes","no","unknown",30,"may",162,1,-1,0,"unknown","no"
44,"management","divorced","tertiary","no",476,"yes","yes","unknown",26,"may",127,2,-1,0,"unknown","no"
39,"management","single","tertiary","no",0,"yes","no","cellular",16,"apr",81,2,-1,0,"unknown","no"
48,"management","single","tertiary","no",8106,"no","no","unknown",17,"nov",125,1,111,3,"failure","no"
33,"management","single","tertiary","no",0,"no","no","cellular",19,"aug",53,4,-1,0,"unknown","no"
57,"management","married","tertiary","no",2416,"no","no","cellular",11,"aug",74,2,-1,0,"unknown","no"
44,"management","married","secondary","no",-1746,"yes","no","unknown",20,"jun",218,1,-1,0,"unknown","no"
31,"management","married","tertiary","no",4148,"yes","no","cellular",21,"nov",316,3,99,9,"other","yes"
37,"management","married","tertiary","no",767,"no","yes","cellular",2,"feb",204,1,-1,0,"unknown","no"
43,"management","single","secondary","no",-228,"yes","yes","unknown",16,"may",122,2,-1,0,"unknown","no"
60,"management","married","secondary","no",725,"yes","no","cellular",8,"jul",266,1,-1,0,"unknown","no"
34,"management","single","tertiary","no",184,"no","no","cellular",22,"jul",203,4,-1,0,"unknown","no"
41,"management","married","tertiary","no",251,"no","yes","unknown",6,"jun",85,3,-1,0,"unknown","no"
38,"management","divorced","secondary","no",-17,"no","no","cellular",21,"nov",11,4,-1,0,"unknown","no"
33,"management","married","tertiary","no",1064,"yes","no","cellular",13,"may",562,1,-1,0,"unknown","yes"
46,"management","married","tertiary","no",477,"yes","no","unknown",20,"may",128,6,-1,0,"unknown","no"
30,"management","single","tertiary","no",775,"yes","no","unknown",16,"jun",124,2,-1,0,"unknown","no"
31,"management","married","tertiary","no",2395,"no","no","cellular",27,"apr",218,1,-1,0,"unknown","no"
60,"management","married","primary","no",4895,"no","no","unknown",9,"jun",313,1,-1,0,"unknown","no"
38,"management","married","tertiary","no",389,"yes","no","unknown",6,"may",262,1,-1,0,"unknown","no"
46,"management","divorced","tertiary","no",134,"no","no","cellular",19,"aug",134,2,-1,0,"unknown","no"
34,"management","married","tertiary","no",2892,"yes","yes","cellular",30,"jul",1165,7,-1,0,"unknown","no"
46,"management","single","secondary","no",295,"yes","no","unknown",23,"may",141,6,-1,0,"unknown","no"
52,"management","married","tertiary","no",-1224,"yes","no","cellular",7,"may",253,4,-1,0,"unknown","no"
45,"management","divorced","tertiary","no",959,"no","no","unknown",18,"jun",74,1,-1,0,"unknown","no"
34,"management","married","tertiary","no",0,"no","no","cellular",20,"aug",263,2,-1,0,"unknown","no"
